county,year,n,change,pct_change,tooltip
Winona,2029,50627,-253,-0.0049724842767295595,"<b>2029 – Winona</b><br>Population projection: 50,627<br>% change compared to 2024: -0.5%<br>Change compared to 2024: -253"
Winona,2030,50545,-335,-0.006584119496855346,"<b>2030 – Winona</b><br>Population projection: 50,545<br>% change compared to 2024: -0.7%<br>Change compared to 2024: -335"
Winona,2031,50453,-427,-0.008392295597484277,"<b>2031 – Winona</b><br>Population projection: 50,453<br>% change compared to 2024: -0.8%<br>Change compared to 2024: -427"
Winona,2032,50348,-532,-0.010455974842767295,"<b>2032 – Winona</b><br>Population projection: 50,348<br>% change compared to 2024: -1.0%<br>Change compared to 2024: -532"
Winona,2033,50233,-647,-0.01271619496855346,"<b>2033 – Winona</b><br>Population projection: 50,233<br>% change compared to 2024: -1.3%<br>Change compared to 2024: -647"
Wright,2024,152962,0,0,"<b>2024 – Wright</b><br>Population projection: 152,962<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Wright,2025,155794,2832,0.0185144022698448,"<b>2025 – Wright</b><br>Population projection: 155,794<br>% change compared to 2024: 1.9%<br>Change compared to 2024: 2,832"
Wright,2026,158637,5675,0.037100717825342244,"<b>2026 – Wright</b><br>Population projection: 158,637<br>% change compared to 2024: 3.7%<br>Change compared to 2024: 5,675"
Wright,2027,161489,8527,0.05574587152364639,"<b>2027 – Wright</b><br>Population projection: 161,489<br>% change compared to 2024: 5.6%<br>Change compared to 2024: 8,527"
Wright,2028,164349,11387,0.07444332579333429,"<b>2028 – Wright</b><br>Population projection: 164,349<br>% change compared to 2024: 7.4%<br>Change compared to 2024: 11,387"
Wright,2029,167213,14251,0.09316693034871407,"<b>2029 – Wright</b><br>Population projection: 167,213<br>% change compared to 2024: 9.3%<br>Change compared to 2024: 14,251"
Wright,2030,170079,17117,0.11190361004693976,"<b>2030 – Wright</b><br>Population projection: 170,079<br>% change compared to 2024: 11.2%<br>Change compared to 2024: 17,117"
Wright,2031,172944,19982,0.13063375217374248,"<b>2031 – Wright</b><br>Population projection: 172,944<br>% change compared to 2024: 13.1%<br>Change compared to 2024: 19,982"
Wright,2032,175803,22841,0.14932466887200743,"<b>2032 – Wright</b><br>Population projection: 175,803<br>% change compared to 2024: 14.9%<br>Change compared to 2024: 22,841"
Wright,2033,178661,25699,0.1680090479988494,"<b>2033 – Wright</b><br>Population projection: 178,661<br>% change compared to 2024: 16.8%<br>Change compared to 2024: 25,699"
Yellow Medicine,2024,9189,0,0,"<b>2024 – Yellow Medicine</b><br>Population projection: 9,189<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Yellow Medicine,2025,9088,-101,-0.010991402764174556,"<b>2025 – Yellow Medicine</b><br>Population projection: 9,088<br>% change compared to 2024: -1.1%<br>Change compared to 2024: -101"
Yellow Medicine,2026,8984,-205,-0.02230928283817608,"<b>2026 – Yellow Medicine</b><br>Population projection: 8,984<br>% change compared to 2024: -2.2%<br>Change compared to 2024: -205"
Yellow Medicine,2027,8879,-310,-0.033735988682119925,"<b>2027 – Yellow Medicine</b><br>Population projection: 8,879<br>% change compared to 2024: -3.4%<br>Change compared to 2024: -310"
Yellow Medicine,2028,8771,-418,-0.04548917183589074,"<b>2028 – Yellow Medicine</b><br>Population projection: 8,771<br>% change compared to 2024: -4.5%<br>Change compared to 2024: -418"
Yellow Medicine,2029,8661,-528,-0.0574600065295462,"<b>2029 – Yellow Medicine</b><br>Population projection: 8,661<br>% change compared to 2024: -5.7%<br>Change compared to 2024: -528"
Yellow Medicine,2030,8549,-640,-0.0696484927630863,"<b>2030 – Yellow Medicine</b><br>Population projection: 8,549<br>% change compared to 2024: -7.0%<br>Change compared to 2024: -640"
Yellow Medicine,2031,8435,-754,-0.08205463053651105,"<b>2031 – Yellow Medicine</b><br>Population projection: 8,435<br>% change compared to 2024: -8.2%<br>Change compared to 2024: -754"
Yellow Medicine,2032,8319,-870,-0.09467841984982044,"<b>2032 – Yellow Medicine</b><br>Population projection: 8,319<br>% change compared to 2024: -9.5%<br>Change compared to 2024: -870"
Yellow Medicine,2033,8200,-989,-0.1076286864729568,"<b>2033 – Yellow Medicine</b><br>Population projection: 8,200<br>% change compared to 2024: -10.8%<br>Change compared to 2024: -989"
